employee_id,job_role,years_experience,education_level,country,industry,company_size,remote_work_type,team_size,salary_usd_k,primary_ai_tool,ai_tools_used_per_day,hours_with_ai_assistance_daily,ai_replaces_my_tasks_pct,ai_adoption_stage,weekly_ai_upskilling_hrs,productivity_score,burnout_score,job_satisfaction_1_5,fear_of_ai_replacement,attrition_risk
EMP1311,AI Ethics Officer,12,Bachelor,Australia,SaaS,Startup (<50),Fully Remote,12,112,Gemini,4,4.9,54,Optimizing,5.5,50,58,3.4,High,Medium
EMP1312,AI Ethics Officer,10,Self-taught,France,E-commerce,Startup (<50),Fully Remote,40,199,Cursor,6,5.2,34,AI-First,3.2,80,70,3.2,Medium,Medium
EMP1313,Data Scientist,8,Self-taught,USA,Consulting,Enterprise (5000+),Fully Remote,48,219,GitHub Copilot,5,4.5,26,Experimenting,7.4,52,47,3.5,Low,Low
EMP1314,ML Engineer,9,Master,Singapore,Healthtech,Startup (<50),Hybrid,4,129,Gemini,6,5.5,29,AI-First,7.5,69,47,3.2,Low,Low
EMP1315,Cloud Architect,4,PhD,France,SaaS,Startup (<50),Hybrid,3,76,Cursor,1,1.4,32,Experimenting,5.0,51,51,2.8,Low,Medium
EMP1316,Software Engineer,5,Bachelor,India,E-commerce,Mid (200-1000),Fully Remote,9,182,Claude,2,4.7,43,Integrating,0.5,55,60,2.9,Medium,Medium
EMP1317,Data Analyst,8,Master,Singapore,Media,Large (1000-5000),Fully Remote,32,208,GitHub Copilot,1,2.7,71,AI-First,0.8,54,60,2.2,Medium,Medium
EMP1318,Data Analyst,9,Master,Germany,SaaS,Mid (200-1000),Fully Remote,9,43,Gemini,4,7.6,9,Optimizing,7.9,55,45,3.7,Medium,Low
EMP1319,Cloud Architect,15,Bootcamp,Singapore,Fintech,Startup (<50),Fully Remote,44,220,ChatGPT,5,6.2,69,AI-First,8.2,56,72,2.7,Medium,Medium
EMP1320,ML Engineer,15,Self-taught,USA,Media,Enterprise (5000+),On-site,49,123,Cursor,6,7.8,19,AI-First,6.8,48,52,3.4,High,High
EMP1321,Data Analyst,16,Bachelor,India,Fintech,Mid (200-1000),Fully Remote,3,194,Cursor,4,0.8,71,Integrating,8.4,46,60,3.4,High,Medium
EMP1322,Backend Engineer,14,Bachelor,Australia,Healthtech,Mid (200-1000),Hybrid,23,188,Midjourney,4,2.6,44,Optimizing,7.2,61,41,4.4,Medium,Low
EMP1323,Software Engineer,8,Bachelor,Brazil,Gaming,Small (50-200),On-site,6,99,Notion AI,2,2.0,73,Integrating,9.0,47,51,3.3,High,Medium
EMP1324,Frontend Engineer,18,Master,UK,Healthtech,Startup (<50),Fully Remote,8,125,ChatGPT,7,0.6,47,Integrating,1.5,54,46,3.5,Medium,Low
EMP1325,Data Analyst,10,Bootcamp,USA,Media,Enterprise (5000+),Hybrid,21,231,GitHub Copilot,4,2.3,5,Integrating,3.9,86,26,3.9,High,Low
EMP1326,Data Scientist,6,PhD,France,EdTech,Mid (200-1000),On-site,29,110,Gemini,2,5.6,26,Optimizing,4.6,78,46,3.7,High,Medium
EMP1327,Backend Engineer,12,Master,India,Healthtech,Mid (200-1000),On-site,14,214,Claude,5,2.2,66,Integrating,3.0,65,43,3.6,High,Medium
EMP1328,Data Analyst,2,PhD,Germany,Media,Enterprise (5000+),Hybrid,3,221,Gemini,5,4.3,30,Optimizing,7.3,67,35,4.4,Medium,Low
EMP1329,Prompt Engineer,7,Bootcamp,Canada,SaaS,Startup (<50),Hybrid,33,70,Notion AI,6,7.2,22,Optimizing,9.1,53,70,3.2,High,Medium
EMP1330,Backend Engineer,16,Self-taught,India,Automotive,Small (50-200),On-site,27,56,Perplexity,7,5.7,52,Experimenting,4.1,52,52,3.4,Medium,Low
EMP1331,Product Manager,3,Bachelor,France,Healthtech,Mid (200-1000),Fully Remote,4,217,Notion AI,2,3.5,13,Optimizing,9.4,50,36,3.8,Low,Low
EMP1332,Frontend Engineer,13,PhD,UK,SaaS,Small (50-200),On-site,42,46,GitHub Copilot,1,3.3,5,Integrating,5.2,52,38,3.6,Medium,Low
EMP1333,AI Researcher,3,Master,UK,Fintech,Large (1000-5000),Hybrid,43,165,GitHub Copilot,5,3.9,13,Integrating,5.2,67,33,4.1,High,Medium
EMP1334,Data Scientist,18,PhD,Netherlands,Consulting,Startup (<50),Hybrid,14,122,GitHub Copilot,7,1.8,27,Optimizing,6.0,45,37,4.0,Low,Low
EMP1335,Data Scientist,11,Self-taught,Brazil,Gaming,Large (1000-5000),On-site,22,67,GitHub Copilot,6,5.3,49,Integrating,2.7,83,69,2.6,Medium,Medium
EMP1336,Software Engineer,8,Bachelor,France,Fintech,Large (1000-5000),On-site,46,49,Perplexity,1,3.2,6,AI-First,3.8,54,41,3.8,Medium,Low
EMP1337,Cloud Architect,6,PhD,UK,Fintech,Large (1000-5000),Fully Remote,38,66,Cursor,5,6.9,18,Optimizing,5.5,44,57,2.7,Medium,Medium
EMP1338,Backend Engineer,1,Self-taught,Netherlands,Media,Startup (<50),Fully Remote,24,180,Gemini,5,6.2,42,Integrating,9.4,61,67,3.0,High,Medium
EMP1339,ML Engineer,1,Master,Netherlands,EdTech,Startup (<50),Hybrid,8,233,ChatGPT,6,5.1,44,Optimizing,6.4,52,55,2.8,High,Medium
EMP1340,Data Scientist,8,Bootcamp,Netherlands,Cybersecurity,Enterprise (5000+),Hybrid,18,227,Claude,6,3.2,67,Experimenting,3.3,52,54,3.6,Medium,Medium
EMP1341,Backend Engineer,5,Master,India,Automotive,Small (50-200),Hybrid,29,166,Claude,3,2.1,20,Experimenting,0.1,45,28,3.9,Low,Low
EMP1342,Backend Engineer,16,Bachelor,Netherlands,EdTech,Small (50-200),On-site,48,82,Midjourney,4,6.3,79,Experimenting,9.8,55,63,3.7,Medium,Low
EMP1343,Prompt Engineer,11,Master,USA,Media,Enterprise (5000+),On-site,31,108,Cursor,4,4.1,10,Integrating,4.9,79,39,3.7,Medium,Low
EMP1344,DevOps Engineer,5,Master,France,Gaming,Enterprise (5000+),Hybrid,6,102,GitHub Copilot,1,2.2,7,Experimenting,9.4,52,30,4.1,Medium,Low
EMP1345,DevOps Engineer,4,Master,USA,Automotive,Large (1000-5000),Fully Remote,25,109,Notion AI,4,2.0,18,AI-First,5.5,64,51,2.6,Low,Medium
EMP1346,AI Researcher,6,Master,Canada,Automotive,Enterprise (5000+),Hybrid,8,138,GitHub Copilot,1,1.7,70,Integrating,6.1,61,63,3.6,Medium,Low
EMP1347,Product Manager,14,Bachelor,UK,Media,Mid (200-1000),Hybrid,35,232,GitHub Copilot,7,6.3,79,Optimizing,7.1,62,74,2.5,Low,Medium
EMP1348,AI Researcher,19,Self-taught,Brazil,E-commerce,Small (50-200),Hybrid,43,234,Notion AI,5,2.2,71,Integrating,3.2,48,54,4.1,Medium,Low
EMP1349,Data Analyst,9,PhD,Netherlands,Fintech,Enterprise (5000+),Hybrid,34,221,Cursor,3,4.4,35,Integrating,7.0,40,41,3.7,Low,Low
EMP1350,ML Engineer,12,Bootcamp,Germany,Consulting,Mid (200-1000),Hybrid,28,203,ChatGPT,3,3.9,37,Integrating,5.3,52,59,2.9,Medium,Medium
EMP1351,Data Analyst,11,PhD,Germany,E-commerce,Mid (200-1000),Fully Remote,15,110,GitHub Copilot,5,4.8,5,Optimizing,6.7,71,43,3.3,Low,Medium
EMP1352,AI Ethics Officer,14,PhD,UK,Media,Mid (200-1000),Fully Remote,20,132,Midjourney,6,7.1,48,Integrating,8.4,71,64,3.2,High,High
EMP1353,Data Analyst,16,Bootcamp,Canada,E-commerce,Mid (200-1000),Hybrid,49,182,Midjourney,2,7.0,19,Integrating,1.8,56,54,3.5,Medium,Low
EMP1354,Software Engineer,1,Bachelor,Germany,Consulting,Large (1000-5000),Fully Remote,39,242,ChatGPT,2,3.9,41,Integrating,6.1,57,52,2.6,Low,Low
EMP1355,Data Analyst,13,Bootcamp,USA,Media,Mid (200-1000),Fully Remote,13,185,Cursor,4,0.6,31,Optimizing,0.5,56,56,2.8,Medium,Medium
EMP1356,AI Researcher,13,Bachelor,Singapore,Media,Large (1000-5000),Fully Remote,4,171,GitHub Copilot,6,3.7,52,Experimenting,1.0,57,47,3.8,High,Medium
EMP1357,Data Scientist,2,PhD,India,Automotive,Large (1000-5000),Hybrid,8,50,Perplexity,1,5.0,31,Optimizing,6.7,44,46,3.1,High,Medium
EMP1358,Data Scientist,4,Bachelor,Australia,E-commerce,Mid (200-1000),Fully Remote,36,173,Gemini,7,4.7,16,Integrating,0.7,49,57,2.7,Medium,Medium
EMP1359,DevOps Engineer,6,Self-taught,Germany,SaaS,Small (50-200),On-site,26,161,Gemini,3,5.4,71,Optimizing,6.0,73,62,3.0,Low,Medium
EMP1360,Cloud Architect,5,Bootcamp,Brazil,Healthtech,Mid (200-1000),Hybrid,16,218,Claude,4,1.7,34,Integrating,2.2,59,42,3.6,Medium,Low
EMP1361,ML Engineer,3,Self-taught,Netherlands,Media,Mid (200-1000),Hybrid,20,225,ChatGPT,5,5.3,70,Integrating,3.0,55,59,2.8,High,Medium
EMP1362,ML Engineer,1,PhD,Brazil,E-commerce,Mid (200-1000),Hybrid,20,227,Gemini,6,1.9,11,Experimenting,1.3,80,42,4.5,Medium,Low
EMP1363,Software Engineer,4,Bootcamp,France,Cybersecurity,Small (50-200),Fully Remote,24,57,Claude,3,6.1,38,AI-First,2.5,76,51,3.2,High,Medium
EMP1364,AI Researcher,2,PhD,India,Gaming,Startup (<50),Hybrid,12,246,Midjourney,1,3.0,36,Integrating,8.2,79,44,2.9,Low,Low
EMP1365,DevOps Engineer,5,Self-taught,USA,Cybersecurity,Startup (<50),On-site,22,106,Claude,1,5.8,43,AI-First,6.4,49,59,2.2,Low,Medium
EMP1366,Prompt Engineer,3,PhD,Canada,E-commerce,Large (1000-5000),Hybrid,35,184,GitHub Copilot,2,0.9,47,Integrating,9.5,55,46,4.0,High,Medium
EMP1367,AI Ethics Officer,9,Bootcamp,India,Fintech,Large (1000-5000),On-site,40,136,GitHub Copilot,4,3.6,47,Experimenting,0.5,64,43,3.0,Medium,Low
EMP1368,ML Engineer,6,Bootcamp,Australia,Fintech,Small (50-200),Hybrid,8,73,Midjourney,5,5.8,7,Integrating,7.9,76,43,3.6,Low,Low
EMP1369,Data Scientist,18,PhD,Singapore,E-commerce,Enterprise (5000+),Fully Remote,43,197,ChatGPT,3,2.2,50,Experimenting,7.0,56,60,2.6,Medium,Medium
EMP1370,Data Analyst,6,Bootcamp,Germany,Automotive,Startup (<50),Fully Remote,45,186,Cursor,7,6.5,36,AI-First,2.6,54,59,3.0,High,Medium
EMP1371,Data Analyst,19,Bootcamp,Canada,Automotive,Large (1000-5000),Hybrid,28,176,Notion AI,1,5.2,47,Optimizing,7.3,44,66,3.0,Low,Medium
EMP1372,Cloud Architect,12,PhD,Canada,Media,Startup (<50),Fully Remote,24,207,Notion AI,3,4.9,7,Optimizing,7.2,67,36,3.1,Low,Low
EMP1373,DevOps Engineer,11,Self-taught,Germany,Consulting,Small (50-200),Fully Remote,39,83,GitHub Copilot,5,3.2,78,Optimizing,4.6,66,68,2.5,Low,Low
EMP1374,AI Researcher,2,Bootcamp,Germany,Healthtech,Small (50-200),On-site,21,134,Notion AI,3,4.1,67,Integrating,6.9,54,53,2.9,High,Medium
EMP1375,AI Researcher,15,Bootcamp,Germany,Media,Enterprise (5000+),Fully Remote,28,226,GitHub Copilot,4,5.0,44,AI-First,4.4,55,43,3.1,High,Medium
EMP1376,Product Manager,12,Bootcamp,Germany,Cybersecurity,Enterprise (5000+),Fully Remote,9,130,Claude,2,4.0,22,Integrating,3.4,52,38,3.5,Medium,Low
EMP1377,Frontend Engineer,12,Bootcamp,Germany,Healthtech,Small (50-200),On-site,38,150,Claude,3,5.7,71,Optimizing,4.7,68,63,2.6,Medium,Medium
EMP1378,ML Engineer,9,PhD,Canada,Cybersecurity,Large (1000-5000),On-site,4,192,Claude,6,3.8,66,Integrating,9.0,54,65,3.3,Low,Medium
EMP1379,AI Researcher,2,Self-taught,UK,Automotive,Startup (<50),Fully Remote,3,110,Gemini,2,2.0,14,AI-First,3.8,41,40,3.3,Low,Low
EMP1380,Cloud Architect,3,Self-taught,UK,E-commerce,Mid (200-1000),On-site,23,92,Perplexity,5,2.1,56,Optimizing,4.0,78,49,3.6,High,Medium
EMP1381,Data Scientist,12,Bachelor,Brazil,Consulting,Enterprise (5000+),On-site,7,215,Midjourney,2,0.5,77,AI-First,6.1,54,45,3.7,Low,Low
EMP1382,DevOps Engineer,16,Bootcamp,UK,Cybersecurity,Mid (200-1000),Hybrid,40,110,ChatGPT,3,2.8,50,Integrating,7.5,55,56,2.4,Medium,Medium
EMP1383,AI Ethics Officer,1,Bootcamp,Australia,Automotive,Large (1000-5000),Fully Remote,41,92,Claude,3,6.1,59,Experimenting,7.3,62,67,2.5,Medium,Medium
EMP1384,Product Manager,3,Bachelor,UK,Consulting,Enterprise (5000+),Fully Remote,37,147,ChatGPT,6,6.5,50,Integrating,0.2,52,60,2.9,Low,Medium
EMP1385,Cloud Architect,2,Self-taught,Canada,Media,Mid (200-1000),Hybrid,45,216,Perplexity,1,2.0,79,Optimizing,6.9,59,49,3.5,Medium,Medium
EMP1386,Backend Engineer,9,Master,Germany,E-commerce,Large (1000-5000),Fully Remote,25,210,Claude,6,7.7,64,Optimizing,4.5,58,71,2.5,Medium,Medium
EMP1387,Software Engineer,19,Master,Netherlands,Gaming,Startup (<50),On-site,13,58,GitHub Copilot,3,4.3,30,Experimenting,5.2,67,57,3.6,Medium,Low
EMP1388,AI Ethics Officer,15,Self-taught,Netherlands,Fintech,Large (1000-5000),Hybrid,18,105,Perplexity,7,7.4,31,Integrating,5.6,48,66,2.9,Low,Medium
EMP1389,Backend Engineer,18,Bootcamp,Australia,EdTech,Enterprise (5000+),Hybrid,23,201,ChatGPT,2,5.8,42,Experimenting,7.3,58,50,3.6,Low,Low
EMP1390,Prompt Engineer,11,Master,France,Consulting,Small (50-200),On-site,20,248,Gemini,6,5.9,26,AI-First,8.3,59,53,2.9,Medium,Medium
EMP1391,Data Analyst,16,PhD,Canada,Gaming,Startup (<50),On-site,10,240,Claude,6,1.1,30,Experimenting,6.5,54,36,4.0,High,Low
EMP1392,Software Engineer,17,PhD,USA,Gaming,Mid (200-1000),Fully Remote,13,221,Cursor,7,2.1,73,Optimizing,5.6,71,48,4.4,Low,Low
EMP1393,ML Engineer,5,Bachelor,India,Consulting,Enterprise (5000+),Fully Remote,33,40,Midjourney,7,0.6,39,Integrating,3.7,62,55,3.4,High,Medium
EMP1394,Data Scientist,12,Self-taught,Brazil,Gaming,Small (50-200),Hybrid,32,145,GitHub Copilot,7,5.9,70,Integrating,1.4,68,67,3.3,Medium,Medium
EMP1395,Software Engineer,11,Self-taught,USA,Cybersecurity,Large (1000-5000),Fully Remote,18,94,Perplexity,1,3.1,77,AI-First,9.6,64,69,2.6,High,High
EMP1396,Frontend Engineer,15,Master,Canada,Gaming,Small (50-200),Hybrid,24,54,Perplexity,3,6.4,55,Experimenting,4.6,63,49,3.8,Low,Low
EMP1397,Backend Engineer,3,Bootcamp,UK,Automotive,Enterprise (5000+),Hybrid,11,166,Claude,3,3.0,22,Experimenting,5.7,45,44,4.0,Low,Low
EMP1398,ML Engineer,1,Self-taught,Germany,Healthtech,Enterprise (5000+),On-site,31,54,Perplexity,5,6.6,47,Experimenting,7.5,54,61,3.1,Low,Medium
EMP1399,Frontend Engineer,16,Master,USA,Cybersecurity,Small (50-200),Hybrid,20,160,ChatGPT,1,1.5,16,Integrating,0.7,56,31,3.9,Medium,Low
EMP1400,Data Analyst,2,Master,India,Gaming,Large (1000-5000),Hybrid,27,190,Notion AI,5,1.8,7,Optimizing,8.6,67,47,2.7,High,High
EMP1401,Frontend Engineer,2,Self-taught,France,Media,Small (50-200),Fully Remote,27,105,Claude,5,3.1,11,Integrating,8.0,56,37,3.8,Low,Low
EMP1402,Product Manager,3,Master,Netherlands,Fintech,Enterprise (5000+),Hybrid,12,213,GitHub Copilot,5,3.6,10,Optimizing,7.7,61,43,3.8,Medium,Low
EMP1403,Product Manager,8,Bachelor,France,E-commerce,Enterprise (5000+),Fully Remote,21,153,Midjourney,4,3.1,49,Experimenting,0.2,59,46,3.1,Low,Low
EMP1404,Prompt Engineer,15,Bachelor,India,Gaming,Mid (200-1000),On-site,46,176,Midjourney,5,6.2,43,AI-First,5.3,63,45,2.9,Medium,Medium
EMP1405,DevOps Engineer,7,Self-taught,Germany,SaaS,Mid (200-1000),Fully Remote,5,233,Midjourney,6,1.2,55,Optimizing,0.5,50,56,3.2,Low,Medium
EMP1406,AI Ethics Officer,6,Bootcamp,UK,Fintech,Startup (<50),Hybrid,48,233,Cursor,2,3.1,13,AI-First,5.5,39,43,3.7,Low,Low
EMP1407,AI Ethics Officer,9,Bachelor,India,Media,Enterprise (5000+),Fully Remote,13,185,Notion AI,6,6.8,27,AI-First,7.2,39,53,2.6,Low,Medium
EMP1408,ML Engineer,1,Bachelor,Brazil,Automotive,Mid (200-1000),Fully Remote,26,184,GitHub Copilot,6,1.0,16,Integrating,1.2,63,34,3.9,High,Low
EMP1409,Data Analyst,8,Self-taught,India,Gaming,Small (50-200),Hybrid,11,111,Cursor,3,7.6,66,Integrating,6.9,42,67,2.9,Low,Medium
EMP1410,AI Researcher,3,PhD,Canada,Automotive,Large (1000-5000),Hybrid,23,137,Cursor,4,7.9,77,Optimizing,4.5,79,79,3.0,Low,Medium
EMP1411,Prompt Engineer,4,Master,UK,Gaming,Small (50-200),Fully Remote,8,201,Perplexity,5,1.2,44,Experimenting,8.1,66,40,3.4,Low,Low
EMP1412,Product Manager,15,Bachelor,Germany,EdTech,Large (1000-5000),Fully Remote,25,236,Claude,3,2.7,58,Integrating,5.3,44,57,4.1,High,Medium
EMP1413,ML Engineer,6,PhD,Netherlands,Healthtech,Mid (200-1000),Hybrid,3,231,GitHub Copilot,1,3.3,11,Experimenting,3.4,63,41,3.7,Medium,Low
EMP1414,AI Researcher,15,Bootcamp,Netherlands,Automotive,Startup (<50),Hybrid,33,83,GitHub Copilot,1,6.3,21,Integrating,3.3,63,47,2.8,Medium,Medium
EMP1415,AI Ethics Officer,3,PhD,India,Healthtech,Small (50-200),Fully Remote,22,196,Perplexity,3,5.0,54,Integrating,9.0,68,43,3.4,Medium,Low
EMP1416,DevOps Engineer,14,Self-taught,Canada,Fintech,Small (50-200),Hybrid,8,229,Claude,2,5.3,28,Experimenting,4.5,45,48,2.8,Low,Medium
EMP1417,Frontend Engineer,14,Bootcamp,USA,EdTech,Small (50-200),Fully Remote,9,55,Gemini,3,6.2,6,Experimenting,4.1,63,49,3.3,Medium,Medium
EMP1418,Product Manager,4,Bootcamp,France,E-commerce,Large (1000-5000),Hybrid,39,117,Cursor,3,1.4,37,Optimizing,0.4,68,46,3.7,Low,Low
EMP1419,ML Engineer,12,PhD,France,Cybersecurity,Mid (200-1000),Fully Remote,22,91,Midjourney,4,6.7,25,Experimenting,3.6,73,39,3.8,Medium,Low
EMP1420,Software Engineer,17,Self-taught,France,Healthtech,Small (50-200),Hybrid,9,41,Notion AI,1,5.8,78,AI-First,8.5,36,74,2.0,Medium,High
EMP1421,AI Researcher,7,Bachelor,USA,EdTech,Small (50-200),Fully Remote,26,100,ChatGPT,1,4.8,57,Experimenting,7.6,49,69,2.1,Medium,Medium
EMP1422,Frontend Engineer,9,PhD,Canada,Healthtech,Startup (<50),On-site,29,171,Notion AI,5,7.2,50,Optimizing,2.2,51,58,3.3,Low,Medium
EMP1423,Product Manager,3,Bachelor,France,Consulting,Startup (<50),Fully Remote,29,165,Cursor,6,5.8,49,Integrating,4.1,80,74,2.9,Low,Medium
EMP1424,AI Ethics Officer,13,PhD,Brazil,Media,Mid (200-1000),Fully Remote,32,91,ChatGPT,3,2.0,13,Experimenting,2.0,60,31,3.7,High,Medium
EMP1425,Cloud Architect,15,Bachelor,USA,E-commerce,Mid (200-1000),Fully Remote,37,80,Claude,3,3.7,10,Integrating,9.5,64,30,2.7,Medium,Medium
EMP1426,Data Analyst,18,PhD,USA,Media,Enterprise (5000+),On-site,26,219,Notion AI,2,4.2,55,Integrating,6.0,58,46,2.9,Low,Medium
EMP1427,AI Researcher,19,Bootcamp,Germany,Gaming,Startup (<50),Hybrid,42,70,ChatGPT,7,0.9,39,AI-First,7.5,67,45,4.0,Low,Low
EMP1428,AI Ethics Officer,1,Master,Germany,Healthtech,Enterprise (5000+),Hybrid,38,193,Gemini,7,7.7,57,Optimizing,7.1,55,48,3.0,High,Medium
EMP1429,Product Manager,6,Bootcamp,UK,Gaming,Large (1000-5000),On-site,39,194,GitHub Copilot,1,1.5,23,Experimenting,8.7,47,37,3.6,High,Medium
EMP1430,AI Researcher,2,Bachelor,Brazil,SaaS,Enterprise (5000+),On-site,13,160,Midjourney,2,5.7,73,Experimenting,9.5,54,86,2.4,High,High
EMP1431,Prompt Engineer,14,Self-taught,Brazil,Healthtech,Small (50-200),Hybrid,38,90,ChatGPT,4,4.3,29,Integrating,0.3,51,35,3.7,Low,Low
EMP1432,Frontend Engineer,6,Bootcamp,UK,EdTech,Enterprise (5000+),Fully Remote,38,134,ChatGPT,5,0.7,15,Experimenting,9.8,51,31,4.7,Medium,Low
EMP1433,Product Manager,14,Master,Brazil,E-commerce,Mid (200-1000),On-site,32,215,Notion AI,2,7.4,78,Integrating,8.7,51,59,2.8,Low,Medium
EMP1434,Prompt Engineer,4,Bachelor,Australia,Gaming,Large (1000-5000),Fully Remote,19,50,Claude,1,6.9,21,AI-First,3.8,45,47,3.0,Medium,Low
EMP1435,Backend Engineer,8,Bootcamp,Singapore,Healthtech,Small (50-200),Hybrid,27,175,Claude,4,4.4,40,Integrating,8.4,58,48,4.0,Low,Low
EMP1436,ML Engineer,3,PhD,France,SaaS,Enterprise (5000+),Hybrid,7,51,Perplexity,3,2.2,25,Optimizing,7.4,51,36,3.8,Low,Low
EMP1437,Cloud Architect,19,Self-taught,Germany,Media,Large (1000-5000),Hybrid,10,138,GitHub Copilot,4,1.4,22,Optimizing,7.9,51,38,3.2,Low,Low
EMP1438,Frontend Engineer,14,Bachelor,UK,EdTech,Large (1000-5000),Hybrid,12,84,Midjourney,6,3.2,64,Optimizing,2.2,52,60,3.2,Medium,Medium
EMP1439,AI Researcher,17,Bootcamp,UK,Consulting,Small (50-200),Hybrid,32,73,Perplexity,2,2.4,22,Experimenting,6.5,54,52,3.1,Medium,Medium
EMP1440,Data Analyst,8,Bachelor,Brazil,Healthtech,Enterprise (5000+),On-site,47,244,Perplexity,1,4.3,5,Optimizing,0.3,60,37,3.2,Medium,Low
EMP1441,AI Ethics Officer,14,PhD,USA,Consulting,Large (1000-5000),Fully Remote,3,111,ChatGPT,2,7.7,18,AI-First,8.5,60,50,3.4,High,Medium
EMP1442,Software Engineer,6,Master,Netherlands,Fintech,Large (1000-5000),Fully Remote,30,214,GitHub Copilot,3,4.8,12,Experimenting,9.5,40,46,3.4,Medium,Low
EMP1443,AI Ethics Officer,16,Bootcamp,India,E-commerce,Startup (<50),Hybrid,47,60,Notion AI,7,7.2,70,Integrating,6.6,72,55,2.3,Medium,Medium
EMP1444,AI Researcher,19,Bachelor,India,Healthtech,Large (1000-5000),On-site,43,80,Notion AI,3,5.4,55,AI-First,5.1,62,56,2.6,High,High
EMP1445,Cloud Architect,14,Bachelor,UK,Automotive,Startup (<50),Fully Remote,6,242,Notion AI,1,4.1,64,Optimizing,7.3,60,53,4.2,Medium,Low
EMP1446,AI Ethics Officer,19,Bachelor,France,SaaS,Enterprise (5000+),Fully Remote,24,61,Midjourney,6,6.9,38,Integrating,3.3,72,62,3.0,Low,Low
EMP1447,ML Engineer,3,Master,Australia,Gaming,Enterprise (5000+),Fully Remote,37,60,GitHub Copilot,5,4.0,40,Integrating,6.3,52,64,3.5,High,Medium
EMP1448,Cloud Architect,10,Bachelor,France,Automotive,Enterprise (5000+),Fully Remote,8,195,ChatGPT,4,7.0,66,Integrating,7.2,55,57,3.3,Low,Low
EMP1449,Product Manager,19,Self-taught,UK,Fintech,Mid (200-1000),On-site,14,234,Notion AI,4,2.7,5,Integrating,1.4,75,47,4.1,Medium,Low
EMP1450,Prompt Engineer,9,Self-taught,France,E-commerce,Enterprise (5000+),Hybrid,43,110,Claude,3,1.5,46,Integrating,1.4,73,35,4.1,Low,Low
EMP1451,Software Engineer,13,Bachelor,Germany,Media,Large (1000-5000),Hybrid,11,53,Claude,2,6.9,5,Integrating,7.2,53,46,3.0,Medium,Low
EMP1452,Data Scientist,7,Self-taught,France,EdTech,Small (50-200),Hybrid,37,118,Claude,7,4.9,58,Optimizing,4.3,70,59,3.3,Medium,Medium
EMP1453,AI Researcher,14,Bootcamp,Brazil,Consulting,Startup (<50),Hybrid,17,112,Gemini,2,7.2,51,Optimizing,8.9,60,47,3.0,Low,Medium
EMP1454,DevOps Engineer,9,Self-taught,Brazil,Fintech,Mid (200-1000),Fully Remote,16,91,GitHub Copilot,6,7.5,43,AI-First,3.1,79,51,3.8,Medium,Medium
EMP1455,Data Scientist,19,Bachelor,Australia,Gaming,Enterprise (5000+),Fully Remote,44,210,Notion AI,5,0.9,34,Experimenting,0.4,63,34,4.0,High,Medium
EMP1456,AI Ethics Officer,15,PhD,Germany,EdTech,Enterprise (5000+),Hybrid,20,238,ChatGPT,2,4.3,11,Optimizing,6.5,41,31,4.0,Low,Low
EMP1457,AI Researcher,14,Bootcamp,Netherlands,Media,Small (50-200),Fully Remote,22,115,GitHub Copilot,4,3.3,26,Integrating,6.8,53,23,4.0,Medium,Low
EMP1458,Prompt Engineer,6,Master,USA,Gaming,Small (50-200),Hybrid,36,58,Claude,7,5.2,54,Integrating,5.5,95,54,3.6,Low,Low
EMP1459,Backend Engineer,4,Bachelor,Germany,SaaS,Mid (200-1000),Fully Remote,16,66,Cursor,2,6.5,49,AI-First,6.8,41,57,3.0,High,Medium
EMP1460,Prompt Engineer,8,Master,Canada,Consulting,Startup (<50),Fully Remote,49,185,Cursor,7,2.6,78,Integrating,5.2,64,57,2.1,Medium,Medium
EMP1461,DevOps Engineer,17,PhD,Singapore,Automotive,Enterprise (5000+),Fully Remote,15,52,Notion AI,5,4.7,76,Experimenting,6.9,83,68,1.9,High,High
EMP1462,Software Engineer,9,Master,UK,Healthtech,Mid (200-1000),Hybrid,30,146,GitHub Copilot,4,5.8,14,Experimenting,0.4,50,30,3.4,Low,Low
EMP1463,Prompt Engineer,1,Bachelor,Canada,Fintech,Large (1000-5000),Fully Remote,6,168,Notion AI,7,1.5,18,Integrating,3.7,36,35,4.2,Low,Low
EMP1464,Data Analyst,14,Bachelor,Australia,Healthtech,Large (1000-5000),On-site,19,124,Midjourney,2,6.6,50,Optimizing,2.1,28,78,2.8,Low,Medium
EMP1465,Backend Engineer,11,PhD,Canada,EdTech,Mid (200-1000),Fully Remote,2,201,Cursor,4,5.0,79,AI-First,1.0,50,70,2.8,Low,Medium
EMP1466,Data Scientist,3,Bachelor,Brazil,Healthtech,Enterprise (5000+),Hybrid,28,180,Cursor,3,7.6,10,Optimizing,2.3,38,55,3.3,Medium,Medium
EMP1467,Product Manager,9,PhD,France,Automotive,Mid (200-1000),On-site,28,148,GitHub Copilot,3,3.0,25,AI-First,1.9,66,35,4.6,High,Low
EMP1468,ML Engineer,14,PhD,USA,Cybersecurity,Enterprise (5000+),On-site,26,154,Perplexity,6,1.3,66,Optimizing,9.7,64,50,3.5,Medium,Low
EMP1469,Data Analyst,9,Bachelor,India,EdTech,Small (50-200),On-site,42,90,Gemini,3,4.3,23,AI-First,2.9,34,27,4.4,High,Medium
